GEOID,GEO,NAME,DATE,POSITIVE,POS_NEW,NEGATIVE,NEG_NEW,DEATHS,DTH_NEW,TEST_NEW,HOSP_YES,HOSP_NO,HOSP_UNK,POS_FEM,POS_MALE,POS_OTH,POS_0_9,POS_10_19,POS_20_29,POS_30_39,POS_40_49,POS_50_59,POS_60_69,POS_70_79,POS_80_89,POS_90,DTHS_FEM,DTHS_MALE,DTHS_OTH,DTHS_0_9,DTHS_10_19,DTHS_20_29,DTHS_30_39,DTHS_40_49,DTHS_50_59,DTHS_60_69,DTHS_70_79,DTHS_80_89,DTHS_90,POS_AIAN,POS_ASN,POS_BLK,POS_WHT,POS_MLTOTH,POS_UNK,POS_E_HSP,POS_E_NHSP,POS_E_UNK,DTH_AIAN,DTH_ASN,DTH_BLK,DTH_WHT,DTH_MLTOTH,DTH_UNK,DTH_E_HSP,DTH_E_NHSP,DTH_E_UNK,POS_HC_Y,POS_HC_N,POS_HC_UNK,OBJECTID
55021,County,Columbia,2020/03/17 19:00:00+00,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158
55023,County,Crawford,2020/03/17 19:00:00+00,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159
55025,County,Dane,2020/03/17 19:00:00+00,19,9,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160
55027,County,Dodge,2020/03/17 19:00:00+00,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161
55029,County,Door,2020/03/17 19:00:00+00,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162
55031,County,Douglas,2020/03/17 19:00:00+00,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163
55033,County,Dunn,2020/03/17 19:00:00+00,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164
55035,County,Eau Claire,2020/03/17 19:00:00+00,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165
55037,County,Florence,2020/03/17 19:00:00+00,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166
55039,County,Fond du Lac,2020/03/17 19:00:00+00,11,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167
55041,County,Forest,2020/03/17 19:00:00+00,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168
55043,County,Grant,2020/03/17 19:00:00+00,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169
55045,County,Green,2020/03/17 19:00:00+00,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170
55047,County,Green Lake,2020/03/17 19:00:00+00,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171
55049,County,Iowa,2020/03/17 19:00:00+00,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172
55051,County,Iron,2020/03/17 19:00:00+00,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173
55053,County,Jackson,2020/03/17 19:00:00+00,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174
55055,County,Jefferson,2020/03/17 19:00:00+00,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175
55057,County,Juneau,2020/03/17 19:00:00+00,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176
55059,County,Kenosha,2020/03/17 19:00:00+00,4,4,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177
55061,County,Kewaunee,2020/03/17 19:00:00+00,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178
55063,County,La Crosse,2020/03/17 19:00:00+00,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179
55065,County,Lafayette,2020/03/17 19:00:00+00,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180
55067,County,Langlade,2020/03/17 19:00:00+00,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181
55069,County,Lincoln,2020/03/17 19:00:00+00,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182
55071,County,Manitowoc,2020/03/17 19:00:00+00,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183
55073,County,Marathon,2020/03/17 19:00:00+00,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184
55023,County,Crawford,2020/06/15 19:00:00+00,27,0,1482,176,0,0,176,2,19,6,15,12,-999,-999,-999,6,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,25,-999,-999,-999,26,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18,8,189
55025,County,Dane,2020/06/15 19:00:00+00,968,12,45812,339,30,0,351,178,600,190,508,460,-999,27,55,213,212,121,138,95,54,41,12,11,19,-999,-999,-999,-999,-999,-999,-999,5,5,10,8,8,50,183,645,55,27,144,801,23,-999,-999,-999,26,-999,-999,-999,30,-999,176,665,127,196
55027,County,Dodge,2020/06/15 19:00:00+00,424,1,8031,435,4,0,436,20,130,274,98,325,-999,6,18,101,109,82,51,36,11,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,74,192,118,29,88,171,165,-999,-999,-999,-999,-999,-999,-999,-999,-999,27,111,286,302
55029,County,Door,2020/06/15 19:00:00+00,39,0,2223,16,3,0,16,7,16,16,21,18,-999,-999,-999,-999,9,5,-999,11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,27,-999,10,10,20,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,23,16,323
55031,County,Douglas,2020/06/15 19:00:00+00,20,0,1745,1,0,0,1,2,18,0,12,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,19,-999,-999,-999,14,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,12,-999,333
55033,County,Dunn,2020/06/15 19:00:00+00,29,0,2847,15,0,0,15,5,22,2,13,16,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,22,-999,-999,-999,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,23,-999,346
55035,County,Eau Claire,2020/06/15 19:00:00+00,137,0,6480,66,0,0,66,9,97,31,64,72,-999,6,10,41,26,20,14,16,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11,5,105,7,8,10,114,13,-999,-999,-999,-999,-999,-999,-999,-999,-999,14,114,9,355
55037,County,Florence,2020/06/15 19:00:00+00,2,0,280,3,0,0,3,0,2,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,376
55039,County,Fond du Lac,2020/06/15 19:00:00+00,269,7,7396,286,6,0,293,32,191,46,149,120,-999,5,14,61,49,33,44,40,18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,38,179,7,44,64,150,55,-999,-999,-999,5,-999,-999,-999,6,-999,25,196,48,379
55041,County,Forest,2020/06/15 19:00:00+00,34,0,419,2,2,0,2,1,7,26,24,10,-999,-999,-999,-999,-999,-999,-999,-999,7,8,10,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,31,-999,-999,-999,33,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,32,400
55043,County,Grant,2020/06/15 19:00:00+00,107,0,3588,28,12,0,28,7,78,22,65,42,-999,-999,-999,18,8,13,16,16,6,17,8,7,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,5,-999,-999,-999,87,-999,19,-999,89,17,-999,-999,-999,11,-999,-999,-999,12,-999,24,48,35,405
55045,County,Green,2020/06/15 19:00:00+00,75,0,2195,28,1,0,28,8,67,0,33,42,-999,-999,12,11,13,17,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,60,6,6,21,53,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,60,8,418
55047,County,Green Lake,2020/06/15 19:00:00+00,24,0,1399,10,0,0,10,7,15,2,10,14,-999,-999,-999,5,-999,5,-999,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20,-999,-999,7,16,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,427
55049,County,Iowa,2020/06/15 19:00:00+00,17,0,1575,13,0,0,13,2,13,2,9,8,-999,-999,-999,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,-999,11,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,13,-999,434
55051,County,Iron,2020/06/15 19:00:00+00,2,0,302,1,1,0,1,1,1,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,441
55053,County,Jackson,2020/06/15 19:00:00+00,21,0,1791,30,1,0,30,3,13,5,9,12,-999,-999,-999,-999,-999,-999,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,-999,-999,13,-999,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17,-999,445
55055,County,Jefferson,2020/06/15 19:00:00+00,160,2,4875,87,4,0,89,26,111,23,80,80,-999,-999,10,27,34,26,24,24,5,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,119,18,14,59,92,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,20,96,44,451
55057,County,Juneau,2020/06/15 19:00:00+00,25,0,1995,33,1,0,33,6,15,4,13,12,-999,-999,-999,-999,-999,5,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,-999,-999,23,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,472
55059,County,Kenosha,2020/06/15 19:00:00+00,1357,1,12779,23,36,0,24,159,701,497,652,704,-999,42,90,258,246,228,212,144,75,44,18,15,21,-999,-999,-999,-999,-999,-999,6,5,9,10,6,-999,26,212,835,190,92,464,667,226,-999,-999,-999,33,-999,-999,10,26,-999,161,1045,151,480
55061,County,Kewaunee,2020/06/15 19:00:00+00,37,0,1101,0,1,0,0,2,27,8,19,18,-999,-999,-999,9,7,5,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,29,6,-999,16,19,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,29,6,516
55063,County,La Crosse,2020/06/15 19:00:00+00,123,7,7846,91,0,0,98,9,76,38,61,62,-999,-999,11,46,15,16,14,9,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,-999,105,-999,7,-999,110,10,-999,-999,-999,-999,-999,-999,-999,-999,-999,20,69,34,521
55065,County,Lafayette,2020/06/15 19:00:00+00,43,2,948,13,0,0,15,7,30,6,19,24,-999,7,-999,6,6,7,-999,10,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,28,7,8,19,24,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,35,7,547
55067,County,Langlade,2020/06/15 19:00:00+00,6,1,1063,4,0,0,5,0,6,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,553
55069,County,Lincoln,2020/06/15 19:00:00+00,8,0,1281,63,0,0,63,0,5,3,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,560
55071,County,Manitowoc,2020/06/15 19:00:00+00,47,2,4393,44,1,0,46,4,35,8,21,26,-999,-999,-999,15,-999,6,8,7,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,35,-999,-999,9,34,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,41,-999,571
55001,County,Adams,2020/06/15 19:00:00+00,8,0,1138,23,2,1,23,4,3,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,586
55003,County,Ashland,2020/06/15 19:00:00+00,3,0,607,0,0,0,0,2,1,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,594
55073,County,Marathon,2020/06/15 19:00:00+00,82,0,4705,7,1,0,7,13,66,3,42,40,-999,-999,12,22,13,5,8,14,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,24,-999,57,-999,-999,16,66,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,70,8,608
55005,County,Barron,2020/06/15 19:00:00+00,25,0,2990,110,0,0,110,3,18,4,13,12,-999,-999,-999,9,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,17,-999,-999,-999,23,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14,9,636
55007,County,Bayfield,2020/06/15 19:00:00+00,3,0,739,1,1,0,1,1,2,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,647
55111,County,Sauk,2020/06/16 19:00:00+00,87,2,5244,129,3,0,131,13,66,8,39,48,-999,-999,-999,25,18,10,10,10,5,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,67,9,6,28,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,72,6,686
55113,County,Sawyer,2020/06/16 19:00:00+00,9,0,1569,25,0,0,25,0,9,0,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,-999,-999,-999,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,700
55115,County,Shawano,2020/06/16 19:00:00+00,64,0,2893,39,0,0,39,10,51,3,37,27,-999,-999,-999,11,13,8,12,10,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,41,-999,14,8,46,10,-999,-999,-999,-999,-999,-999,-999,-999,-999,13,37,14,707
55117,County,Sheboygan,2020/06/16 19:00:00+00,166,8,5978,131,4,0,139,15,99,52,96,70,-999,-999,14,29,27,28,18,26,13,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,127,9,20,26,121,19,-999,-999,-999,-999,-999,-999,-999,-999,-999,21,96,49,719
55119,County,Taylor,2020/06/16 19:00:00+00,5,0,770,10,0,0,10,0,5,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,-999,-999,-999,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,746
55121,County,Trempealeau,2020/06/16 19:00:00+00,71,7,2721,16,0,0,23,4,51,16,29,42,-999,-999,7,12,26,9,7,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,59,-999,8,28,37,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,58,9,753
55123,County,Vernon,2020/06/16 19:00:00+00,24,0,1903,24,0,0,24,6,16,2,13,11,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,24,-999,-999,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10,12,762
55125,County,Vilas,2020/06/16 19:00:00+00,8,0,867,114,0,0,114,1,2,5,-999,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,-999,-999,-999,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,770
55127,County,Walworth,2020/06/16 19:00:00+00,480,9,6762,271,17,0,280,35,214,231,236,242,-999,-999,20,73,86,81,81,61,24,30,20,10,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,7,-999,333,36,100,176,194,110,-999,-999,-999,17,-999,-999,-999,16,-999,37,154,289,776
55129,County,Washburn,2020/06/16 19:00:00+00,3,0,944,19,0,0,19,0,3,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,799
55131,County,Washington,2020/06/16 19:00:00+00,296,2,6801,88,11,0,90,42,148,106,159,137,-999,8,10,42,39,48,53,36,29,19,12,6,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,221,19,38,34,181,81,-999,-999,-999,11,-999,-999,-999,9,-999,42,189,65,805
55133,County,Waukesha,2020/06/16 19:00:00+00,928,13,14459,933,35,0,946,165,560,203,470,458,-999,11,42,152,135,133,182,133,75,44,21,9,26,-999,-999,-999,-999,-999,-999,-999,-999,11,12,6,-999,38,54,660,40,135,149,618,161,-999,-999,-999,26,-999,-999,-999,28,5,156,685,87,834
55135,County,Waupaca,2020/06/16 19:00:00+00,80,1,3884,9,4,1,10,20,46,14,44,36,-999,-999,-999,10,10,14,15,7,7,7,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,70,6,-999,14,63,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11,39,30,921
55137,County,Waushara,2020/06/16 19:00:00+00,20,4,1953,26,0,0,30,3,14,3,7,13,-999,-999,-999,-999,-999,-999,-999,5,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16,-999,-999,-999,19,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16,-999,934
55139,County,Winnebago,2020/06/16 19:00:00+00,537,5,12856,240,9,0,245,32,406,99,255,281,-999,7,25,224,79,63,58,29,24,13,15,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,25,21,411,25,48,65,409,63,-999,-999,-999,9,-999,-999,-999,9,-999,54,400,83,942
55141,County,Wood,2020/06/16 19:00:00+00,23,0,3294,96,1,0,96,2,21,0,11,12,-999,-999,-999,-999,5,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16,-999,-999,6,10,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,19,-999,984
55001,County,Adams,2020/06/16 19:00:00+00,8,0,1152,14,2,0,14,4,3,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,1012
55003,County,Ashland,2020/06/16 19:00:00+00,3,0,615,8,0,0,8,2,1,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1020
55005,County,Barron,2020/06/16 19:00:00+00,26,1,3053,63,0,0,64,3,19,4,14,12,-999,-999,-999,9,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,17,-999,-999,-999,23,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14,9,1028
55007,County,Bayfield,2020/06/16 19:00:00+00,3,0,791,52,1,0,52,1,2,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1039
55009,County,Brown,2020/06/16 19:00:00+00,2492,23,26396,422,39,1,445,190,2094,208,1205,1282,5,69,199,525,480,474,401,227,63,40,14,12,27,-999,-999,-999,-999,-999,-999,7,12,5,6,7,95,113,124,1217,728,215,1467,924,101,-999,6,-999,29,-999,-999,9,30,-999,124,1504,864,1045
55011,County,Buffalo,2020/06/16 19:00:00+00,7,0,831,7,2,0,7,3,3,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,-999,-999,-999,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,-999,1100
55013,County,Burnett,2020/06/16 19:00:00+00,3,1,672,31,1,0,32,2,1,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1106
55015,County,Calumet,2020/06/16 19:00:00+00,87,1,2631,31,2,0,32,10,70,7,43,44,-999,-999,5,10,11,16,12,8,10,9,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,-999,61,-999,14,19,54,14,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,65,16,1113
55017,County,Chippewa,2020/06/16 19:00:00+00,63,1,3850,28,0,0,29,7,47,9,36,27,-999,-999,-999,11,13,8,10,10,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,63,-999,-999,-999,63,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,36,19,1125
55019,County,Clark,2020/06/16 19:00:00+00,51,0,1669,14,4,0,14,8,29,14,31,20,-999,-999,6,9,5,6,-999,10,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,25,-999,25,12,34,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,10,16,25,1137
55021,County,Columbia,2020/06/16 19:00:00+00,58,2,3767,448,1,0,450,15,39,4,30,28,-999,-999,-999,9,12,10,10,6,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,46,-999,-999,7,49,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,39,10,1146
55023,County,Crawford,2020/06/16 19:00:00+00,27,0,1494,12,0,0,12,2,19,6,15,12,-999,-999,-999,6,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,25,-999,-999,-999,26,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18,8,1159
55025,County,Dane,2020/06/16 19:00:00+00,980,12,47798,1986,30,0,1998,181,606,193,516,464,-999,28,55,218,215,122,139,96,55,40,12,11,19,-999,-999,-999,-999,-999,-999,-999,5,5,10,8,8,51,186,653,53,29,147,812,21,-999,-999,-999,26,-999,-999,-999,30,-999,177,671,132,1166
55027,County,Dodge,2020/06/16 19:00:00+00,424,0,8089,58,4,0,58,20,133,271,98,325,-999,6,18,101,109,82,51,36,11,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,74,193,118,28,89,171,164,-999,-999,-999,-999,-999,-999,-999,-999,-999,27,113,284,1272
55029,County,Door,2020/06/16 19:00:00+00,39,0,2260,37,3,0,37,7,16,16,21,18,-999,-999,-999,-999,9,5,-999,11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,27,-999,10,10,20,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,23,16,1293
55031,County,Douglas,2020/06/16 19:00:00+00,20,0,1754,9,0,0,9,2,18,0,12,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,19,-999,-999,-999,14,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,12,-999,1303
