,GEOID,GEO,NAME,DATE,POS_7DAYAVG,,,POSITIVE,POS_NEW,POS_7DAYAVG,NEGATIVE,NEG_NEW,NEG_7DAYAVG,DEATHS,DTH_NEW,DTH_7DAYAVG,TEST_NEW,TEST_7DAYAVG,HOSP_YES,HOSP_NO,HOSP_UNK,POS_FEM,POS_MALE,POS_OTH,POS_0_9,POS_10_19,POS_20_29,POS_30_39,POS_40_49,POS_50_59,POS_60_69,POS_70_79,POS_80_89,POS_90,DTHS_FEM,DTHS_MALE,DTHS_OTH,DTHS_0_9,DTHS_10_19,DTHS_20_29,DTHS_30_39,DTHS_40_49,DTHS_50_59,DTHS_60_69,DTHS_70_79,DTHS_80_89,DTHS_90,POS_AIAN,POS_ASN,POS_BLK,POS_WHT,POS_MLTOTH,POS_UNK,POS_E_HSP,POS_E_NHSP,POS_E_UNK,DTH_AIAN,DTH_ASN,DTH_BLK,DTH_WHT,DTH_MLTOTH,DTH_UNK,DTH_E_HSP,DTH_E_NHSP,DTH_E_UNK,POS_HC_Y,POS_HC_N,POS_HC_UNK,IP_Y_0_9,IP_Y_10_19,IP_Y_20_29,IP_Y_30_39,IP_Y_40_49,IP_Y_50_59,IP_Y_60_69,IP_Y_70_79,IP_Y_80_89,IP_Y_90,IP_N_0_9,IP_N_10_19,IP_N_20_29,IP_N_30_39,IP_N_40_49,IP_N_50_59,IP_N_60_69,IP_N_70_79,IP_N_80_89,IP_N_90,IP_U_0_9,IP_U_10_19,IP_U_20_29,IP_U_30_39,IP_U_40_49,IP_U_50_59,IP_U_60_69,IP_U_70_79,IP_U_80_89,IP_U_90,IC_YES,IC_Y_0_9,IC_Y_10_19,IC_Y_20_29,IC_Y_30_39,IC_Y_40_49,IC_Y_50_59,IC_Y_60_69,IC_Y_70_79,IC_Y_80_89,IC_Y_90,OBJECTID,TOTALTESTS,POSRATE_NEW,log10TOTALTESTS,log10POSITIVE,log10DEATHS,POS_7DAY_AVG,HOSP_NEW,HOSP_7DAY_AVG,HOSP_14DAY_AVG,DTH_7DAY_AVG,DTH_14DAY_AVG,POS_20_29_NEW,TOTAL_10Days,TOTAL_15Days,TOTAL_12Days,TOTAL_14Days,TOTAL_8Days,TOTAL_10Days20s,TOTAL_15Days20s,TOTAL_12Days20s,TOTAL_14Days20s,TOTAL_8Days20s
171,55035,County,Eau Claire,September 01 2020,12.57,,,825,24,12.57,17771,262,56.71,6,0,0,286,69.29,38,662,125,401,423,-999,26,79,382,95,85,66,46,29,15,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,38,26,705,32,22,31,755,39,-999,-999,-999,5,-999,-999,-999,6,-999,95,696,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310206,18596,0.083916084,4.269419538,2.916453949,0.77815125,14.57142857,0,0.428571429,0.357142857,0,0,17,119,157,138,152,97,67,89,78,85,59
172,55035,County,Eau Claire,September 02 2020,12.86,,,838,13,12.86,18306,535,123.86,6,0,0,548,136.71,39,677,122,410,427,-999,26,82,385,96,89,67,46,30,15,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,38,26,714,36,22,32,767,39,-999,-999,-999,5,-999,-999,-999,6,-999,97,709,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327046,19144,0.023722628,4.282032686,2.923244019,0.77815125,16.42857143,1,0.428571429,0.357142857,0,0,3,116,165,139,159,101,66,88,74,86,58
173,55035,County,Eau Claire,September 03 2020,13.14,,,860,22,13.14,18448,142,142.14,6,0,0,164,155.29,39,697,124,419,440,-999,26,87,399,97,90,67,47,30,15,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,38,26,734,38,22,34,786,40,-999,-999,-999,5,-999,-999,-999,6,-999,100,725,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325923,19308,0.134146341,4.28573729,2.934498451,0.77815125,20,0,0.571428571,0.428571429,0,0,14,132,181,154,173,112,76,100,84,95,64
174,55035,County,Eau Claire,September 04 2020,14.57,,,882,22,14.57,18487,39,147,6,0,0,61,161.57,40,715,127,433,448,-999,26,92,411,98,91,67,48,31,16,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,38,26,753,39,24,34,806,42,-999,-999,-999,5,-999,-999,-999,6,-999,100,743,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324798,19369,0.360655738,4.287107199,2.945468585,0.77815125,25.14285714,1,0.428571429,0.357142857,0,0,12,145,195,160,183,114,84,107,92,100,65
175,55035,County,Eau Claire,September 05 2020,16.43,,,905,23,16.43,18880,393,198,6,0,0,416,214.43,41,738,126,446,458,-999,26,97,427,98,91,68,49,31,16,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,38,26,774,42,23,34,829,42,-999,-999,-999,5,-999,-999,-999,6,-999,102,766,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330169,19785,0.055288462,4.296336055,2.956648579,0.77815125,25,1,0.428571429,0.285714286,0,0,16,157,206,177,199,125,92,116,104,112,75
176,55035,County,Eau Claire,September 06 2020,20,,,941,36,20,18958,78,207.43,6,0,0,114,227.43,42,765,134,468,472,-999,26,110,446,98,93,68,50,32,16,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,40,26,805,44,24,34,861,46,-999,-999,-999,5,-999,-999,-999,6,-999,104,800,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335305,19899,0.315789474,4.298831252,2.973589623,0.77815125,28.42857143,1,0.285714286,0.357142857,0,0,19,173,235,204,219,151,100,131,119,127,88
177,55035,County,Eau Claire,September 07 2020,25.14,,,977,36,25.14,19101,143,227.43,6,0,0,179,252.57,41,800,136,489,487,-999,28,122,463,101,95,68,50,32,16,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,41,27,833,45,28,34,890,53,-999,-999,-999,5,-999,-999,-999,6,-999,107,833,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241880,20078,0.201117318,4.30272045,2.989894564,0.77815125,28.57142857,-1,0.428571429,0.357142857,0,0,17,197,255,229,249,176,111,144,128,140,98
178,55035,County,Eau Claire,September 08 2020,25,,,1000,23,25,19162,61,198.71,6,0,0,84,223.71,41,814,145,506,493,-999,28,130,475,103,95,69,50,32,16,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,41,27,858,44,27,34,912,54,-999,-999,-999,5,-999,-999,-999,6,-999,107,857,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237018,20162,0.273809524,4.30453361,3,0.77815125,30.85714286,0,0.285714286,0.357142857,0,0,12,210,272,232,263,199,117,152,129,148,110
179,55035,County,Eau Claire,September 09 2020,28.43,,,1037,37,28.43,19168,6,123.14,6,0,0,43,151.57,41,842,154,528,508,-999,29,134,502,104,97,71,50,32,16,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,41,27,887,50,29,37,940,60,-999,-999,-999,5,-999,-999,-999,6,-999,109,885,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350001,20205,0.860465116,4.305458855,3.015778756,0.77815125,38,0,0.142857143,0.428571429,0,0,27,236,300,257,289,212,137,175,150,167,120
180,55035,County,Eau Claire,September 10 2020,28.57,,,1060,23,28.57,19290,122,120.29,6,0,0,145,148.86,42,862,156,544,515,-999,29,143,514,104,98,72,50,32,16,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,41,27,908,48,33,37,961,62,-999,-999,-999,5,-999,-999,-999,6,-999,109,914,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349238,20350,0.15862069,4.308564414,3.025305865,0.77815125,41.57142857,1,0.142857143,0.428571429,0,0,12,259,312,270,292,222,149,179,156,168,129
181,55035,County,Eau Claire,September 11 2020,30.86,,,1098,38,30.86,19468,178,140.14,6,0,0,216,171,42,892,164,563,534,-999,29,147,544,105,98,73,52,32,16,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,43,27,936,52,36,39,991,68,-999,-999,-999,5,-999,-999,-999,6,-999,110,940,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351599,20566,0.175925926,4.313149831,3.04060234,0.77815125,40.28571429,0,0.285714286,0.357142857,0,0,30,273,330,297,318,238,162,198,179,192,145
182,55035,County,Eau Claire,September 12 2020,38,,,1171,73,38,19766,298,126.57,6,0,0,371,164.57,42,948,181,603,567,-999,29,165,589,107,99,74,57,32,17,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,45,29,997,53,42,41,1054,76,-999,-999,-999,5,-999,-999,-999,6,-999,121,993,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,353310,20937,0.196765499,4.320914453,3.068556895,0.77815125,40.85714286,0,0.285714286,0.428571429,0,0,45,333,391,370,381,289,204,237,224,231,178
183,55035,County,Eau Claire,September 13 2020,41.57,,,1232,61,41.57,20082,316,160.57,6,0,0,377,202.14,43,991,198,632,599,-999,29,173,631,112,99,78,58,32,18,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,45,30,1045,60,47,42,1105,85,-999,-999,-999,5,-999,-999,-999,6,-999,123,1036,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347419,21314,0.161803714,4.328664961,3.090610708,0.77815125,42.71428571,1,0.571428571,0.357142857,0,0,42,372,442,407,431,327,232,273,249,266,204
184,55035,County,Eau Claire,September 14 2020,40.29,,,1259,27,40.29,20176,94,153.57,6,0,0,121,193.86,43,1016,200,645,613,-999,31,178,645,112,102,79,60,32,18,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,47,30,1072,59,46,42,1131,86,-999,-999,-999,5,-999,-999,-999,6,-999,124,1068,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360499,21435,0.223140496,4.331123488,3.10002573,0.77815125,48.28571429,0,0.428571429,0.428571429,0,0,14,377,458,421,458,318,234,280,260,280,199
185,55035,County,Eau Claire,September 15 2020,40.86,,,1286,27,40.86,20231,55,152.71,6,0,0,82,193.57,43,1039,204,661,624,-999,31,185,660,113,103,79,62,33,18,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,48,30,1096,61,46,44,1151,91,-999,-999,-999,5,-999,-999,-999,6,-999,128,1090,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346649,21517,0.329268293,4.33278172,3.109240969,0.77815125,54,0,0.428571429,0.571428571,0,0,15,381,485,426,461,309,233,295,261,278,197
186,55035,County,Eau Claire,September 16 2020,42.71,,,1336,50,42.71,20533,302,195,6,0,0,352,237.71,45,1078,213,691,644,-999,31,190,691,118,106,80,66,34,18,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,48,30,1133,62,57,46,1186,104,-999,-999,-999,5,-999,-999,-999,6,-999,133,1130,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235982,21869,0.142045455,4.339828925,3.125806458,0.77815125,50.85714286,2,0.714285714,0.571428571,0,0,31,395,511,454,498,336,245,309,280,306,216
187,55035,County,Eau Claire,September 17 2020,48.29,,,1398,62,48.29,20641,108,193,6,0,0,170,241.29,45,1153,200,726,671,-999,35,210,717,123,111,81,66,35,18,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,49,30,1194,62,57,48,1245,105,-999,-999,-999,5,-999,-999,-999,6,-999,140,1185,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373234,22039,0.364705882,4.343191885,3.145507171,0.77815125,50.57142857,0,0.571428571,0.571428571,0,0,26,421,560,493,538,361,254,332,290,318,215
188,55035,County,Eau Claire,September 18 2020,54,,,1476,78,54,20972,331,214.86,6,0,0,409,268.86,45,1217,214,767,708,-999,38,232,760,126,115,83,67,35,18,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,52,30,1256,66,66,50,1309,117,-999,-999,-999,5,-999,-999,-999,6,-999,144,1251,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382672,22448,0.190709046,4.351177654,3.169086357,0.77815125,51.14285714,0,0.571428571,0.428571429,0,0,43,476,616,535,594,416,285,361,314,349,246
189,55035,County,Eau Claire,September 19 2020,50.86,,,1527,51,50.86,21008,36,177.43,6,0,0,87,228.29,47,1262,218,785,741,-999,38,244,789,131,118,83,68,37,17,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,54,31,1304,66,66,51,1359,117,-999,-999,-999,5,-999,-999,-999,6,-999,145,1288,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383195,22535,0.586206897,4.352857562,3.183839037,0.77815125,52,2,0.857142857,0.642857143,0,0,29,490,645,550,622,429,287,378,326,362,245
190,55035,County,Eau Claire,September 20 2020,50.57,,,1586,59,50.57,21014,6,133.14,6,0,0,65,183.71,47,1295,244,815,770,-999,38,259,816,134,122,87,73,38,17,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,55,32,1348,66,79,52,1403,131,-999,-999,-999,5,-999,-999,-999,6,-999,149,1320,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384322,22600,0.907692308,4.354108439,3.200303183,0.77815125,52.42857143,0,0.571428571,0.857142857,0,0,27,526,681,586,645,415,302,389,341,370,227
191,55035,County,Eau Claire,September 21 2020,51.14,,,1617,31,51.14,21015,1,119.86,6,0,0,32,171,47,1325,245,826,789,-999,38,268,827,138,123,91,75,38,17,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,56,32,1373,70,80,53,1431,133,-999,-999,-999,5,-999,-999,-999,6,-999,151,1352,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221457,22632,0.96875,4.354722934,3.20871002,0.77815125,48,0,0.714285714,0.928571429,0,0,11,519,676,580,640,385,283,381,325,364,196
192,55035,County,Eau Claire,September 22 2020,52,,,1650,33,52,21086,71,122.14,6,0,0,104,174.14,49,1352,249,838,810,-999,38,272,845,144,123,93,76,40,17,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,56,33,1402,70,83,56,1458,136,-999,-999,-999,5,-999,-999,-999,6,-999,153,1385,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222898,22736,0.317307692,4.356714061,3.217483944,0.77815125,42.85714286,2,0.428571429,1,0,0,18,479,673,590,650,391,256,382,331,370,200
193,55035,County,Eau Claire,September 23 2020,52.43,,,1703,53,52.43,21300,214,109.57,6,0,0,267,162,49,1383,271,869,832,-999,43,278,869,152,127,97,76,42,17,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,57,34,1449,71,86,57,1504,142,-999,-999,-999,5,-999,-999,-999,6,-999,154,1417,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,385245,23003,0.198501873,4.361784479,3.231214648,0.77815125,44.71428571,0,0.571428571,0.857142857,0,0,24,471,703,605,666,417,238,394,325,367,209
194,55035,County,Eau Claire,September 24 2020,48,,,1734,31,48,21415,115,110.57,6,0,0,146,158.57,50,1418,266,890,842,-999,45,284,876,158,131,99,78,43,18,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,58,35,1477,72,86,61,1530,143,-999,-999,-999,5,-999,-999,-999,6,-999,156,1449,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,401689,23149,0.212328767,4.364532235,3.239049093,0.77815125,43,1,1.142857143,1,0,0.071428571,7,475,697,563,674,398,231,374,287,362,185
195,55035,County,Eau Claire,September 25 2020,42.86,,,1776,42,42.86,21730,315,108.29,6,0,0,357,151.14,48,1461,267,906,868,-999,47,295,893,162,133,102,79,45,18,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,58,35,1518,73,86,63,1569,144,-999,-999,-999,5,-999,-999,-999,6,-999,158,1479,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400429,23506,0.117647059,4.371178732,3.249442961,0.77815125,46.14285714,-2,1.285714286,1.071428571,0,0.071428571,17,490,716,544,678,378,233,379,262,349,176
196,55035,County,Eau Claire,September 26 2020,44.71,,,1840,64,44.71,22050,320,148.86,6,0,0,384,193.57,51,1516,273,933,904,-999,51,305,913,165,137,112,89,46,19,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,59,36,1574,76,89,66,1625,149,-999,-999,-999,5,-999,-999,-999,6,-999,166,1520,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248029,23890,0.166666667,4.37821615,3.264817823,0.77815125,45.57142857,3,1.142857143,1.142857143,0,0.071428571,20,504,742,581,669,364,222,369,268,324,153
197,55035,County,Eau Claire,September 27 2020,43,,,1887,47,43,22343,293,189.86,6,0,0,340,232.86,55,1546,286,963,921,-999,52,309,926,177,140,118,95,47,19,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,59,36,1619,76,91,66,1671,150,-999,-999,-999,5,-999,-999,-999,6,-999,171,1546,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,417573,24230,0.138235294,4.384353414,3.2757719,0.77815125,42.42857143,4,1.142857143,1.285714286,0,0.071428571,13,489,716,601,655,360,209,337,266,295,137
198,55035,County,Eau Claire,September 28 2020,46.14,,,1940,53,46.14,22384,41,195.57,6,0,0,94,241.71,56,1575,309,986,951,-999,56,318,943,187,144,123,98,47,19,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,61,36,1667,78,92,69,1722,149,-999,-999,-999,5,-999,-999,-999,6,-999,174,1586,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,419129,24324,0.563829787,4.386034995,3.28780173,0.77815125,40.28571429,1,1.285714286,1.5,0.142857143,0.071428571,17,464,708,604,681,354,183,312,252,298,127
199,55035,County,Eau Claire,September 29 2020,45.57,,,1969,29,45.57,22457,73,195.86,6,0,0,102,241.43,57,1599,313,998,968,-999,57,319,953,196,146,126,99,48,19,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,61,38,1692,81,91,71,1750,148,-999,-999,-999,5,-999,-999,-999,6,-999,178,1617,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,425749,24426,0.284313725,4.387852353,3.294245716,0.77815125,40.28571429,1,1.714285714,1.428571429,0.142857143,0.071428571,10,442,710,571,683,352,164,308,236,293,126
200,55035,County,Eau Claire,September 30 2020,42.43,,,2000,31,42.43,22608,151,186.86,6,0,0,182,229.29,57,1629,314,1014,983,-999,61,325,959,199,149,132,101,49,19,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,60,38,1722,83,91,72,1781,147,-999,-999,-999,5,-999,-999,-999,6,-999,180,1647,173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,424624,24608,0.17032967,4.391076318,3.301029996,0.77815125,37.14285714,0,1.714285714,1.428571429,0.142857143,0.142857143,6,414,714,524,664,350,143,299,199,268,114
201,55035,County,Eau Claire,October 01 2020,40.29,,,2016,16,40.29,22604,-4,169.86,7,1,0.14,12,210.14,59,1650,307,1025,988,-999,60,329,964,200,150,136,103,49,19,6,-999,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,61,38,1741,84,86,72,1801,143,-999,-999,-999,6,-999,-999,-999,7,-999,181,1672,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,438499,24620,1.333333333,4.391288049,3.304490528,0.84509804,33.71428571,2,1.428571429,1.5,0.142857143,0.142857143,5,399,680,489,618,313,137,273,175,247,95
202,55035,County,Eau Claire,October 02 2020,40.29,,,2058,42,40.29,23129,525,199.86,7,0,0.14,567,240.14,60,1682,316,1046,1009,-999,62,337,982,204,153,141,105,49,19,6,-999,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,61,40,1779,85,87,73,1840,145,-999,-999,-999,6,-999,-999,-999,7,-999,183,1704,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,437122,25187,0.074074074,4.401176442,3.31344537,0.84509804,30.28571429,1,1.714285714,1.714285714,0.142857143,0.142857143,18,408,660,472,582,324,137,265,166,222,106
203,55035,County,Eau Claire,October 03 2020,37.14,,,2100,42,37.14,23296,167,178,7,0,0.14,209,215.14,63,1725,312,1071,1026,-999,63,341,995,208,156,146,111,51,22,7,-999,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,61,40,1823,85,85,75,1883,142,-999,-999,-999,6,-999,-999,-999,7,-999,186,1742,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,446671,25396,0.200956938,4.404765318,3.322219295,0.84509804,30.71428571,3,1.714285714,1.642857143,0.142857143,0.142857143,13,397,624,483,573,324,126,235,168,206,102
